listing_id;id;date;reviewer_id;reviewer_name;comments
10996068;62202735;2016-02-12;50621420;Hayley;We loved staying in this apartment. Located in a very cool area where you can get a feel of how locals live. Gorgeous, quirky little cafes with fantastic food and coffee, Razmataz cafe around the corner was a highlight, offering an extensive list of gin's. It's not too much of a distance if you want to go into red light district but we had done it all before and we enjoyed this side of amsterdam much much more! The apartment was large and furnished beautifully, somewhere I'd love to call home. Thanks so much we will be back!
10996068;67011690;2016-03-26;25821701;Kar Yan;Great apartment in a quite neighborhood, just a few minutes from public transport. Lots of food and restaurant close by. I'd love to stay there again.
10996068;90396131;2016-08-01;3742604;Erik;Hev's apartment is a very spacious one bedroom with tasteful vintage decor located a few minutes' walk outside the main canal zones of central Amsterdam.  It's situated on a secluded side street off a neighborhood full of restaurants and shops, which is bustling during the day and quiets down at night.  (Not much is open late in the immediate environs - you'll have to go further downtown for bars and clubs.)  I walked everywhere during my stay here, and felt spoiled for options within a 20-minute radius of the apartment.  Hev gave clear instructions that made checking in totally painless.  A couple catches - the apartment is mostly lit with natural light through the huge windows, but since Amsterdam is so cloudy it's often not nearly as bright as the photos.  Also, the bathroom is TINY, to the point that I could barely use the toilet with the door closed!  Other than those niggles I had a great experience, and overall I really enjoyed staying here during my visit to Amsterdam.
10996068;98077392;2016-08-29;28942983;Christina;Lovely spacious apartment, great location right between both centraal station and the museum. The only let down is that you can hear people above walking around upstairs quite clearly. Cleaner comes in straight on 11am at check out, so be prepared to leave ASAP. The photos are an accurate show of what the apartment is like.
10996068;103257350;2016-09-21;87121957;Ilana;Great apartment, great location! The space itself was really nice, clean, and had everything we needed for our 3 day stay in Amsterdam. Perfect for two people. The neighborhood was also really cute, with restaurants and shops nearby, and a fairly close walk to the 'center' of the city. The host was very responsive to our questions via email. Overall a great stay and would definitely recommend again!
10996068;104250995;2016-09-25;49299484;Ramiro;Beautiful apartment, in a quiet zone and really near from the beautiful canals. The apartment is huge and has everything you need to spend some great days! Thanks Hev and Elza!
14088769;112250998;2016-11-05;65263049;Garry;We had a perfect stay in a lovely apartment! Thanks!
14462366;131031257;2017-02-10;1009928;Fouad;"The place was cozy and clean. The host was very helpful.
It was a great experience"
55256;327732;2011-06-21;533984;Alex;Lotte's place was very nice and close to everything.  I would stay here again.  Lotte was also very easy to communicate with for check in and check out.
55256;39020293;2015-07-20;22775651;Karina;My stay in Amsterdam was amazing and I have Lotte to thank. She has a beautiful, spacious, bright room in an area that is walking distance to where it all happens. She provided me with a box of maps and informations (including a walking tour) of Amsterdam which was very very handy. I really loved staying in her apartment and would recommend it to anyone!!! Thank you Lotte for your hospitality!!!
702124;10974719;2014-03-16;7282921;Hilde;"I spent 3 months in this lovely quiet and light appartment.
Jan Jaap is a nice host and the locationis great! 
Good shops around the corner,close to the city and the highway.
The  kitchen is very convenenient and o.k., but the furniture needs some maintenance. I brought some personal decoration and extra fittings tomake the space more cosy and had a great time!"
3163509;93809955;2016-08-14;86432326;Thomas;"Nice place too be.
Eine wunderbare Unterkunft mitten in Amsterdam! Alle Orte sind schnell zu Fuss oder via U- und Straba zu erreichen. Kleine nette Highlights warten in der Wohnung. 
Wir waren gern hier und waren super von der Lage, der Stadt und dem Boot begeístert."
15038670;117149424;2016-12-05;100783366;Kaue;"Ilana was great since the first time a contacted her. The place was just right for me and my brother, good location and very clean and easy to find. Very good transport close to the flat, easy and quick to get to central Amsterdam.
I really loved my time there. Thanks a lot Ilana!!!"
15038670;123405329;2016-12-29;58242064;Gabriela;Ilana was a great host! She was always available to help and the flat is very confortable. It is not big, but enough when your goal is to visit the city. The flat is very near to public transport and the city center is reachable by tram in 15-20! Ilana, thanks for everything :)
15038670;128253199;2017-01-23;54303511;Natacha;"Ilana's was very kind and welcoming. We had an amazing weekend, the studio is really cozy, comfortable, clean.. plus, there are many restaurants near the studio and the tram stop, train stations are not that far. 
Thank you so much Ilana! :)"
1583266;9695499;2014-01-05;5357013;Dan;Cool space very near to a great open air market. Murat provided more than expected comforts in the room. Very nice people! Would stay again.
1583266;18217525;2014-08-23;16414779;Déborah;I stayed one night at Ela and Murat' flat. We didn't have time to really discuss but their reception is great. Room very comfortable! The area is very pleasant : park and canals n'est. I recommend this room.
1583266;18958303;2014-09-03;15280306;Molly;Murat and Ela were two of the most generous, open, kind, warm hosts I've ever met! I only wish I could have spent more time with them. Their home is beautiful and clean with a very comfortable bed and atmosphere. Having coffee and a fridge in the room was so wonderful and their neighborhood is lively and beautiful with an amazing market everyday right at the end of their street. I even borrowed their bicycle and had an even better adventure in Amsterdam thanks to that. I cannot recommend this sweet beautiful people and their wonderful home enough. Thank you Murat and Ela!!
1583266;19437393;2014-09-12;16683382;Adam;Great location, easy going hosts, clean room. Sepearated rooms which made sure there was enough privacy for all. Would stay again - thanks
1583266;23558802;2014-12-04;8526157;Sofie;Murat and Ela are great hosts. They are super friendly and helpful. The room is really nice, location is great. Excellent experience. I strongly recommend the room and hosts!
